dataset_key,dataset_label,lang,kind,sent_id,sent_len,mean_dep_distance,mean_intervener_complexity,tree_depth,tree_density,max_arity,avg_arity,proportion_high_arity_nodes
matched_random,Matched random structures,fi,real,2689,4,0.6666666666666666,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,random,2690,5,1.25,1.5,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2690,5,0.5,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,2691,11,1.7,1.5,5,0.5,3,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,real,2691,11,1.7,1.5,4,0.38461538461538464,4,0.9166666666666666,0.15384615384615385
matched_random,Matched random structures,fi,random,2692,9,1.25,1.5,5,0.6,2,0.9,0.0
matched_random,Matched random structures,fi,real,2692,9,0.625,1.0,5,0.4,2,0.9,0.0
matched_random,Matched random structures,fi,random,2693,10,1.4444444444444444,1.5555555555555556,6,0.5454545454545454,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,2693,10,1.0,1.2222222222222223,4,0.3333333333333333,5,0.9090909090909091,0.08333333333333333
matched_random,Matched random structures,fi,random,2696,7,1.3333333333333333,1.6666666666666667,5,0.625,2,0.875,0.0
matched_random,Matched random structures,fi,real,2696,7,1.1666666666666667,1.0,3,0.2222222222222222,5,0.875,0.1111111111111111
matched_random,Matched random structures,fi,random,2697,10,1.2222222222222223,1.4444444444444444,5,0.45454545454545453,4,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,2697,10,1.4444444444444444,1.0,4,0.25,5,0.9090909090909091,0.08333333333333333
matched_random,Matched random structures,fi,random,2698,3,0.5,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,2698,3,0.0,1.0,2,0.2,2,0.75,0.0
matched_random,Matched random structures,fi,random,2700,5,0.75,1.25,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2700,5,0.5,1.0,3,0.2222222222222222,3,0.8333333333333334,0.1111111111111111
matched_random,Matched random structures,fi,random,2702,5,0.25,1.0,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2702,5,1.5,1.0,2,0.16666666666666666,4,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,2703,6,1.2,1.2,4,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,2703,6,0.8,1.2,4,0.5,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,random,2704,4,0.3333333333333333,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2704,4,1.0,1.0,2,0.2,3,0.8,0.2
matched_random,Matched random structures,fi,random,2705,5,0.5,1.25,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2705,5,0.25,1.0,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,random,2706,11,0.8,1.4,7,0.5833333333333334,3,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,real,2706,11,1.8,1.3,4,0.3076923076923077,5,0.9166666666666666,0.15384615384615385
matched_random,Matched random structures,fi,random,2708,10,2.0,2.0,6,0.6363636363636364,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,2708,10,1.0,1.0,5,0.3333333333333333,4,0.9090909090909091,0.08333333333333333
matched_random,Matched random structures,fi,random,2710,5,1.0,1.25,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2710,5,1.5,1.0,2,0.16666666666666666,4,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,2711,11,1.7,1.6,7,0.5,2,0.9166666666666666,0.0
matched_random,Matched random structures,fi,real,2711,11,0.8,1.1,6,0.38461538461538464,3,0.9166666666666666,0.07692307692307693
matched_random,Matched random structures,fi,random,2712,9,2.0,2.0,5,0.5,2,0.9,0.0
matched_random,Matched random structures,fi,real,2712,9,0.75,1.0,3,0.2727272727272727,4,0.9,0.18181818181818182
matched_random,Matched random structures,fi,random,2713,6,0.6,1.2,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,2713,6,0.4,1.0,3,0.2857142857142857,4,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,2714,11,1.8,1.7,6,0.5,4,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,real,2714,11,0.8,1.0,4,0.3076923076923077,3,0.9166666666666666,0.23076923076923078
matched_random,Matched random structures,fi,random,2716,5,0.75,1.5,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2716,5,0.75,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,2717,8,2.142857142857143,1.8571428571428572,5,0.4444444444444444,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,2717,8,1.0,1.1428571428571428,4,0.3,4,0.8888888888888888,0.1
matched_random,Matched random structures,fi,random,2718,10,1.4444444444444444,1.5555555555555556,7,0.5454545454545454,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,2718,10,0.7777777777777778,1.0,4,0.25,4,0.9090909090909091,0.16666666666666666
matched_random,Matched random structures,fi,random,2719,3,0.0,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,2719,3,0.5,1.0,2,0.2,2,0.75,0.0
matched_random,Matched random structures,fi,random,2721,5,1.0,1.25,3,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2721,5,0.75,1.0,2,0.16666666666666666,4,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,2722,7,1.1666666666666667,1.3333333333333333,4,0.375,3,0.875,0.125
matched_random,Matched random structures,fi,real,2722,7,1.6666666666666667,1.0,3,0.25,5,0.875,0.125
matched_random,Matched random structures,fi,random,2725,5,1.0,1.25,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2725,5,0.75,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,2726,10,1.2222222222222223,1.2222222222222223,4,0.45454545454545453,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,2726,10,1.0,1.0,4,0.25,5,0.9090909090909091,0.16666666666666666
matched_random,Matched random structures,fi,random,2727,11,1.0,1.3,5,0.5,2,0.9166666666666666,0.0
matched_random,Matched random structures,fi,real,2727,11,1.3,1.5,4,0.3333333333333333,4,0.9166666666666666,0.16666666666666666
matched_random,Matched random structures,fi,random,2728,7,0.3333333333333333,1.0,5,0.5,2,0.875,0.0
matched_random,Matched random structures,fi,real,2728,7,0.6666666666666666,1.0,4,0.375,4,0.875,0.125
matched_random,Matched random structures,fi,random,2729,10,0.6666666666666666,1.2222222222222223,5,0.5454545454545454,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,2729,10,0.6666666666666666,1.1111111111111112,5,0.4166666666666667,4,0.9090909090909091,0.08333333333333333
matched_random,Matched random structures,fi,random,2730,9,1.75,1.75,4,0.5,3,0.9,0.1
matched_random,Matched random structures,fi,real,2730,9,2.0,1.0,3,0.2,7,0.9,0.1
matched_random,Matched random structures,fi,random,2731,9,1.5,1.625,3,0.4,4,0.9,0.1
matched_random,Matched random structures,fi,real,2731,9,0.875,1.0,3,0.18181818181818182,4,0.9,0.18181818181818182
matched_random,Matched random structures,fi,random,2732,6,0.8,1.2,5,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,2732,6,0.8,1.0,3,0.25,4,0.8571428571428571,0.125
matched_random,Matched random structures,fi,random,2733,11,1.4,1.6,5,0.4166666666666667,5,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,real,2733,11,1.4,1.4,4,0.2857142857142857,5,0.9166666666666666,0.14285714285714285
matched_random,Matched random structures,fi,random,2734,6,2.0,2.0,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,2734,6,0.8,1.2,3,0.25,4,0.8571428571428571,0.125
matched_random,Matched random structures,fi,random,2736,8,1.5714285714285714,1.8571428571428572,5,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,2736,8,0.5714285714285714,1.1428571428571428,5,0.5,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,random,2737,5,1.0,1.25,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2737,5,1.5,1.0,2,0.16666666666666666,4,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,2738,3,0.5,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,real,2738,3,0.5,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,random,2739,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,real,2739,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,random,2742,3,0.0,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,2742,3,0.5,1.0,2,0.2,2,0.75,0.0
matched_random,Matched random structures,fi,random,2743,3,0.5,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,2743,3,0.0,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,random,2744,8,0.7142857142857143,1.1428571428571428,4,0.4444444444444444,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,2744,8,0.42857142857142855,1.0,5,0.4,4,0.8888888888888888,0.1
matched_random,Matched random structures,fi,random,2745,7,1.3333333333333333,1.8333333333333333,5,0.625,2,0.875,0.0
matched_random,Matched random structures,fi,real,2745,7,0.6666666666666666,1.1666666666666667,5,0.5,3,0.875,0.125
matched_random,Matched random structures,fi,random,2746,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,real,2746,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,random,2747,7,0.6666666666666666,1.3333333333333333,4,0.625,2,0.875,0.0
matched_random,Matched random structures,fi,real,2747,7,0.6666666666666666,1.0,3,0.375,3,0.875,0.125
matched_random,Matched random structures,fi,random,2748,4,1.0,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2748,4,0.0,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,random,2749,5,1.0,1.25,3,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2749,5,0.75,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,2750,8,1.8571428571428572,1.8571428571428572,5,0.4444444444444444,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,2750,8,1.8571428571428572,1.0,3,0.16666666666666666,4,0.8888888888888888,0.16666666666666666
matched_random,Matched random structures,fi,random,2751,11,1.0,1.1,4,0.3333333333333333,4,0.9166666666666666,0.16666666666666666
matched_random,Matched random structures,fi,real,2751,11,0.8,1.1,5,0.38461538461538464,3,0.9166666666666666,0.15384615384615385
matched_random,Matched random structures,fi,random,2752,8,0.7142857142857143,1.2857142857142858,5,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,2752,8,0.7142857142857143,1.0,4,0.3333333333333333,3,0.8888888888888888,0.2222222222222222
matched_random,Matched random structures,fi,random,2754,6,1.6,1.2,4,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,2754,6,0.8,1.2,3,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,random,2755,8,1.2857142857142858,1.1428571428571428,5,0.4444444444444444,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,2755,8,0.7142857142857143,1.0,4,0.3333333333333333,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,2756,4,1.3333333333333333,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2756,4,0.6666666666666666,1.3333333333333333,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,random,2758,3,0.5,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,2758,3,0.5,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,random,2759,10,1.6666666666666667,1.7777777777777777,7,0.6363636363636364,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,2759,10,1.2222222222222223,1.2222222222222223,4,0.36363636363636365,3,0.9090909090909091,0.18181818181818182
matched_random,Matched random structures,fi,random,2760,11,1.8,1.5,5,0.4166666666666667,3,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,real,2760,11,0.9,1.3,6,0.46153846153846156,3,0.9166666666666666,0.15384615384615385
matched_random,Matched random structures,fi,random,2761,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,real,2761,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,random,2762,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,real,2762,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,random,2763,6,1.8,1.6,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,2763,6,0.2,1.0,3,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,random,2764,8,1.2857142857142858,1.4285714285714286,4,0.5555555555555556,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,2764,8,1.0,1.4285714285714286,4,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,random,2765,5,1.5,1.0,2,0.16666666666666666,4,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,real,2765,5,0.25,1.0,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,random,2767,4,0.3333333333333333,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2767,4,0.3333333333333333,1.0,3,0.25,2,0.8,0.0
matched_random,Matched random structures,fi,random,2768,6,1.2,1.6,4,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,2768,6,0.6,1.0,3,0.25,3,0.8571428571428571,0.125
matched_random,Matched random structures,fi,random,2769,6,0.6,1.0,3,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,2769,6,0.8,1.2,3,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,2770,5,1.0,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,real,2770,5,0.5,1.25,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,random,2771,8,2.0,2.0,5,0.4444444444444444,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,2771,8,0.5714285714285714,1.1428571428571428,4,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,random,2772,6,1.6,1.4,4,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,2772,6,0.6,1.0,3,0.25,3,0.8571428571428571,0.125
matched_random,Matched random structures,fi,random,2773,4,1.0,1.3333333333333333,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2773,4,0.6666666666666666,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,random,2774,4,0.0,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2774,4,0.3333333333333333,1.0,2,0.2,3,0.8,0.2
matched_random,Matched random structures,fi,random,2776,6,1.4,2.0,5,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,2776,6,1.0,1.2,4,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,random,2777,7,1.0,1.5,6,0.625,2,0.875,0.0
matched_random,Matched random structures,fi,real,2777,7,2.5,1.0,2,0.125,6,0.875,0.125
matched_random,Matched random structures,fi,random,2778,4,0.3333333333333333,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2778,4,0.3333333333333333,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,random,2779,5,0.5,1.0,4,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2779,5,1.5,1.25,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,random,2780,5,1.5,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,real,2780,5,0.5,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,2781,10,2.111111111111111,1.8888888888888888,6,0.45454545454545453,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,2781,10,0.6666666666666666,1.0,5,0.36363636363636365,3,0.9090909090909091,0.18181818181818182
matched_random,Matched random structures,fi,random,2782,5,1.0,1.25,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2782,5,0.25,1.0,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,random,2783,6,0.6,1.0,3,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,2783,6,0.8,1.0,3,0.25,4,0.8571428571428571,0.125
matched_random,Matched random structures,fi,random,2784,3,0.5,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,real,2784,3,0.5,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,random,2785,6,1.6,1.6,5,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,2785,6,0.4,1.0,3,0.2857142857142857,4,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,2786,5,1.25,1.5,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,real,2786,5,0.5,1.0,3,0.3333333333333333,3,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,2787,10,1.7777777777777777,1.4444444444444444,5,0.45454545454545453,4,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,2787,10,1.1111111111111112,1.0,4,0.2727272727272727,3,0.9090909090909091,0.2727272727272727
matched_random,Matched random structures,fi,random,2788,3,0.0,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,2788,3,0.5,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,random,2789,4,0.6666666666666666,1.3333333333333333,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2789,4,0.3333333333333333,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,random,2791,9,1.5,1.75,5,0.6,2,0.9,0.0
matched_random,Matched random structures,fi,real,2791,9,0.5,1.0,5,0.4,3,0.9,0.1
matched_random,Matched random structures,fi,random,2792,8,1.2857142857142858,1.5714285714285714,4,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,real,2792,8,0.5714285714285714,1.1428571428571428,4,0.4444444444444444,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,random,2793,3,0.5,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,2793,3,0.5,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,random,2794,4,1.0,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2794,4,1.0,1.0,3,0.3333333333333333,2,0.8,0.0
matched_random,Matched random structures,fi,random,2795,8,1.0,1.4285714285714286,5,0.5555555555555556,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,2795,8,1.0,1.1428571428571428,3,0.3,4,0.8888888888888888,0.1
matched_random,Matched random structures,fi,random,2796,9,1.5,1.375,6,0.5,3,0.9,0.1
matched_random,Matched random structures,fi,real,2796,9,0.875,1.0,3,0.3,3,0.9,0.2
matched_random,Matched random structures,fi,random,2797,7,1.6666666666666667,1.6666666666666667,4,0.375,4,0.875,0.125
matched_random,Matched random structures,fi,real,2797,7,1.1666666666666667,1.0,3,0.2222222222222222,3,0.875,0.2222222222222222
matched_random,Matched random structures,fi,random,2799,5,1.0,1.25,3,0.5,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2799,5,1.5,1.0,2,0.16666666666666666,4,0.8333333333333334,0.16666666666666666
matched_random,Matched random structures,fi,random,2800,3,0.0,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,2800,3,0.5,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,random,2801,3,0.5,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,real,2801,3,0.0,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,random,2802,8,1.7142857142857142,1.7142857142857142,5,0.5555555555555556,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,2802,8,0.8571428571428571,1.4285714285714286,5,0.5555555555555556,2,0.8888888888888888,0.0
matched_random,Matched random structures,fi,random,2803,7,1.0,1.3333333333333333,5,0.5,2,0.875,0.0
matched_random,Matched random structures,fi,real,2803,7,1.0,1.0,3,0.25,5,0.875,0.125
matched_random,Matched random structures,fi,random,2804,6,1.0,1.4,4,0.5714285714285714,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,2804,6,0.4,1.0,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,random,2805,4,0.6666666666666666,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2805,4,0.3333333333333333,1.0,2,0.2,3,0.8,0.2
matched_random,Matched random structures,fi,random,2806,4,1.0,1.3333333333333333,4,0.6,1,0.8,0.0
matched_random,Matched random structures,fi,real,2806,4,1.0,1.0,2,0.2,3,0.8,0.2
matched_random,Matched random structures,fi,random,2807,8,1.0,1.2857142857142858,4,0.4444444444444444,3,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,2807,8,1.2857142857142858,1.1428571428571428,4,0.3,3,0.8888888888888888,0.2
matched_random,Matched random structures,fi,random,2808,7,1.3333333333333333,1.3333333333333333,4,0.375,2,0.875,0.0
matched_random,Matched random structures,fi,real,2808,7,0.6666666666666666,1.0,4,0.375,4,0.875,0.125
matched_random,Matched random structures,fi,random,2809,7,1.5,1.1666666666666667,3,0.375,4,0.875,0.125
matched_random,Matched random structures,fi,real,2809,7,1.0,1.0,3,0.2222222222222222,4,0.875,0.1111111111111111
matched_random,Matched random structures,fi,random,2810,7,2.1666666666666665,1.6666666666666667,5,0.5,3,0.875,0.125
matched_random,Matched random structures,fi,real,2810,7,0.5,1.0,4,0.375,3,0.875,0.125
matched_random,Matched random structures,fi,random,2811,3,0.0,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,2811,3,0.0,1.0,2,0.25,2,0.75,0.0
matched_random,Matched random structures,fi,random,2812,10,1.2222222222222223,1.3333333333333333,6,0.5454545454545454,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,real,2812,10,1.1111111111111112,1.2222222222222223,4,0.3333333333333333,3,0.9090909090909091,0.16666666666666666
matched_random,Matched random structures,fi,random,2813,8,1.7142857142857142,1.2857142857142858,5,0.4444444444444444,4,0.8888888888888888,0.1111111111111111
matched_random,Matched random structures,fi,real,2813,8,1.0,1.2857142857142858,4,0.4,3,0.8888888888888888,0.1
matched_random,Matched random structures,fi,random,2814,3,0.5,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,2814,3,0.0,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,random,2815,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,real,2815,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,random,2816,7,0.6666666666666666,1.1666666666666667,5,0.625,2,0.875,0.0
matched_random,Matched random structures,fi,real,2816,7,1.1666666666666667,1.0,3,0.25,4,0.875,0.125
matched_random,Matched random structures,fi,random,2817,6,1.2,1.2,3,0.2857142857142857,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,2817,6,2.0,1.0,2,0.1,5,0.8571428571428571,0.1
matched_random,Matched random structures,fi,random,2819,10,2.3333333333333335,1.7777777777777777,6,0.45454545454545453,3,0.9090909090909091,0.18181818181818182
matched_random,Matched random structures,fi,real,2819,10,1.4444444444444444,1.0,3,0.18181818181818182,5,0.9090909090909091,0.18181818181818182
matched_random,Matched random structures,fi,random,2821,6,1.2,1.2,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,2821,6,1.2,1.2,3,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,random,2822,9,2.0,1.875,6,0.5,3,0.9,0.1
matched_random,Matched random structures,fi,real,2822,9,1.375,1.0,3,0.18181818181818182,5,0.9,0.18181818181818182
matched_random,Matched random structures,fi,random,2823,6,1.0,1.4,4,0.42857142857142855,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,real,2823,6,0.4,1.0,4,0.375,3,0.8571428571428571,0.125
matched_random,Matched random structures,fi,random,2824,7,1.5,1.5,4,0.375,3,0.875,0.125
matched_random,Matched random structures,fi,real,2824,7,0.8333333333333334,1.3333333333333333,4,0.4,3,0.875,0.1
matched_random,Matched random structures,fi,random,2825,10,1.4444444444444444,1.8888888888888888,5,0.5454545454545454,3,0.9090909090909091,0.09090909090909091
matched_random,Matched random structures,fi,real,2825,10,0.8888888888888888,1.3333333333333333,5,0.5,2,0.9090909090909091,0.0
matched_random,Matched random structures,fi,random,2826,5,1.0,1.0,3,0.3333333333333333,2,0.8333333333333334,0.0
matched_random,Matched random structures,fi,real,2826,5,0.25,1.0,3,0.2857142857142857,3,0.8333333333333334,0.14285714285714285
matched_random,Matched random structures,fi,random,2827,3,0.5,1.0,3,0.5,1,0.75,0.0
matched_random,Matched random structures,fi,real,2827,3,0.5,1.0,3,0.4,1,0.75,0.0
matched_random,Matched random structures,fi,random,2828,4,0.6666666666666666,1.3333333333333333,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2828,4,0.3333333333333333,1.0,3,0.2857142857142857,2,0.8,0.0
matched_random,Matched random structures,fi,random,2829,11,1.5,1.5,4,0.4166666666666667,4,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,real,2829,11,0.8,1.2,4,0.35714285714285715,3,0.9166666666666666,0.14285714285714285
matched_random,Matched random structures,fi,random,2831,4,0.6666666666666666,1.0,3,0.4,2,0.8,0.0
matched_random,Matched random structures,fi,real,2831,4,1.0,1.0,2,0.2,3,0.8,0.2
matched_random,Matched random structures,fi,random,2832,11,0.6,1.1,6,0.5,3,0.9166666666666666,0.08333333333333333
matched_random,Matched random structures,fi,real,2832,11,1.3,1.1,3,0.25,5,0.9166666666666666,0.16666666666666666
matched_random,Matched random structures,fi,random,2833,6,1.4,1.6,4,0.42857142857142855,3,0.8571428571428571,0.14285714285714285
matched_random,Matched random structures,fi,real,2833,6,0.2,1.0,5,0.5,2,0.8571428571428571,0.0
matched_random,Matched random structures,fi,random,2834,9,2.625,2.25,7,0.6,2,0.9,0.0
matched_random,Matched random structures,fi,real,2834,9,1.125,1.125,4,0.36363636363636365,3,0.9,0.18181818181818182
matched_random,Matched random structures,fi,random,2835,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
matched_random,Matched random structures,fi,real,2835,2,0.0,1.0,2,0.3333333333333333,1,0.6666666666666666,0.0
